Collectivité;n° SIRET;Code Interne;Code Instance;Date Séance;Année;N° Passage;Référence;Titre;Vote Effectif;Vote Réél;Vote Pour;Vote Contre;Vote Abstention;Vote NPPV;NAT_VOTE;DELIB_URL
Grand Paris Sud;20005922800011.0;18842;conseil;2023-10-10;2023;22;DEL_2023_243;Budget annexe Pépinières - Icam - Budget supplémentaire - Exercice 2023;83;70;70;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e4d89e1e24f9d82624923512215aaeac
Grand Paris Sud;20005922800011.0;18846;conseil;2023-10-10;2023;27;DEL_2023_248;Budget annexe Eau potable - Budget supplémentaire - Exercice 2023;83;67;67;0;3;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/6cf228458d5106fbf46ab17f03816154
Grand Paris Sud;20005922800011.0;18862;bureau;2023-11-21;2023;5;DEL_2023_265;Approbation d’une convention avec la commune de Vert-Saint-Denis relative à la gestion du système de vidéoprotection;36;30;30;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0b2ce41598debc0ce8808c7e8d27abdb
Grand Paris Sud;20005922800011.0;19381;bureau;2023-11-21;2023;8;DEL_2023_268;Convention cadre avec la commune de Savigny-le-Temple relative à la mise en oeuvre d'une gestion urbaine et sociale de proximité (GUSP);36;30;30;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/2081f44c1d22132f12873e448e1bef35
Grand Paris Sud;20005922800011.0;18965;bureau;2023-11-21;2023;10;DEL_2023_270;Achèvement et suppression de la ZAC des Haies blanches au Coudray-Montceaux;36;30;30;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/55d2b10186dc888af143e6d6bc190061
Grand Paris Sud;20005922800011.0;18934;bureau;2023-11-21;2023;41;DEL_2023_301;Délégation de service public de distribution d'électricité de Grand Paris Sud sur la commune de Vert-Saint-Denis - Rapport d'activité 2022;36;32;32;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8a1436aff86a082f58fbc617a7ee8fe2
Grand Paris Sud;20005922800011.0;18904;bureau;2023-11-21;2023;50;DEL_2023_310;Bilan annuel 2022 - PPP Éclairage public Nandy;36;31;31;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f85ac8b0953c04ad997c0d0a21f1beae
Grand Paris Sud;20005922800011.0;18905;bureau;2023-11-21;2023;51;DEL_2023_311;Bilan annuel 2022 - PPP Éclairage public Savigny-le-Temple;36;31;31;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/583a54aa543a984447dfb333e2e1a5bc
Grand Paris Sud;20005922800011.0;19190;bureau;2023-11-21;2023;59;DEL_2023_319;ZAC des folies à Lisses - Concession d'aménagement - Compte-rendu à la collectivité pour l'année 2022 et bilan prévisionnel pour l'année 2023 établis par la SPA-IN Porte Sud du Grand Paris;36;31;31;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/85a3bc3516b9aa41da9caff6ad308f75
Grand Paris Sud;20005922800011.0;19272;conseil;2023-12-19;2023;2;DEL_2023_326;Approbation des procès-verbaux du Conseil communautaire des 10 octobre et 21 novembre 2023.;83;59;59;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/aa184699a834c278f2de57ab6fec23c4
Grand Paris Sud;20005922800011.0;19669;conseil;2023-12-19;2023;11;DEL_2023_334;Théâtre de l'Agora, scène nationale d'Evry-Courcouronnes et de l'Essonne - Remplacement d'une représentante de la communauté d'agglomération Grand Paris Sud au sein de l'assemblée générale et du conseil d'administration;83;62;62;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a63d6905a0c6d7d150bd6f5b398048da
Grand Paris Sud;20005922800011.0;18818;conseil;2023-12-19;2023;21;DEL_2023_344;Attribution d'un fonds de concours en fonctionnement à la commune de Grigny;83;64;64;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/5bb508a7b81b34d3641c365daf08599e
Grand Paris Sud;20005922800011.0;19055;conseil;2023-12-19;2023;27;DEL_2023_350;Passage à la nomenclature M57 au 1er janvier 2024 - apurement du compte 1069;83;64;64;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/00ca4bd7bb6c0fcd22cae92fa7aeaf8f
Grand Paris Sud;20005922800011.0;19183;conseil;2023-12-19;2023;39;DEL_2023_362;Grand Paris Sport - Secteur élargi de l'hippodrome - Convention de partenariat avec le département de l'Essonne et le Football club de Fleury pour la définition du projet du centre de formation féminin de football et son implantation Plaine de la Garenne, secteur Bobin à Bondoufle;83;65;65;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b91758bf56e21b12d6692e8a79d31e57
Grand Paris Sud;20005922800011.0;19419;conseil;2023-12-19;2023;40;DEL_2023_363;Jeux olympiques de Paris 2024 - Réalisation de la zone de célébration au stade Robert-Bobin à Bondoufle - Convention de partenariat à conclure avec la région Île-de-France, la Préfecture et le département de l’Essonne, et la commune d’Évry-Courcouronnes;83;67;62;0;5;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/67f6dbed055b83d69b8098e8421bf43a
Grand Paris Sud;20005922800011.0;19699;conseil;2023-12-19;2023;52;DEL_2023_374;Entrée au capital de la Société d’exploitation des énergies renouvelables (SPL SEER) - Intention de Grand Paris Sud;83;65;65;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b518f71f2cfb1720ca413b1b476ab00d
Grand Paris Sud;20005922800011.0;19088;conseil;2023-12-19;2023;53;DEL_2023_375;Réseau de chaleur du quartier du Grand Parc à Bondoufle - Clôture de l'enveloppe financière prévisionnelle et de l'autorisation de programme;83;65;65;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/2b8e95d1b30e463e66d81d4406583b21
Grand Paris Sud;20005922800011.0;19171;conseil;2023-12-19;2023;61;DEL_2023_383;Service public d'assainissement - redevances communautaires 2024;83;65;65;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/78e5c73d87cb30112fc7a9d1fde89ed9
Grand Paris Sud;20005922800011.0;19635;bureau;2024-01-16;2024;1;DEL_2024_001;Procès-verbal du bureau communautaire du 21 novembre 2023;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/cb624ac577da7a01be6d98087eb7bf31
Grand Paris Sud;20005922800011.0;19387;bureau;2024-01-16;2024;2;DEL_2024_002;Garantie d'emprunt accordée à la SA d'HLM 1001 Vies Habitat pour l'emprunt souscrit auprès de la Caisse des Dépôts et Consignations en vue de la construction de 99 logements situés avenue de l'Orme à Martin à Evry-Courcouronnes.;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/c1800bfe9390a87dec2819a9ca07a6ed
Grand Paris Sud;20005922800011.0;19425;bureau;2024-01-16;2024;4;DEL_2024_004;Garantie d'emprunt accordée à la SA d'HLM Logial Coop pour l'emprunt souscrit auprès de la Caisse des Dépôts et Consignations en vue de la réhabilitation thermique de 128 logements situés 6 au 20 rue du château d'eau à Ris-Orangis;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/3c03ebc1a1e55b60dc4684bf6f4e8a0e
Grand Paris Sud;20005922800011.0;19356;bureau;2024-01-16;2024;9;DEL_2024_009;Demande de subventions au titre du cofinancement des projets en matière de sécurité et de prévention de la délinquance pour l'année 2024;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/3ae462f92e7e778485c781d8ff62e1df
Grand Paris Sud;20005922800011.0;19648;bureau;2024-01-16;2024;14;DEL_2024_014;Protocole d'accord tripartite (GPS / Evry-Courcouronnes / IMODEV) secteur Desaix - NPRU Pyramides-Bois Sauvage;36;25;25;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/af5e0f3b98c1b5cb7919d535a77a2941
Grand Paris Sud;20005922800011.0;19324;bureau;2024-01-16;2024;17;DEL_2024_017;Convention type à conclure avec l'association Tisseco solidaire et chaque commune concernée en vue de déployer des collectes éphémères de textiles, linge de maison et chaussures;36;25;25;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/40fce691ff834e7c6edb818bf53ac94b
Grand Paris Sud;20005922800011.0;19476;bureau;2024-01-16;2024;21;DEL_2024_021;Comptes rendus d'activités annuels établis par l'Etablissement Public Foncier d'Ile de France de l'année 2022 et perspectives pour l'année 2023 portant sur les opérations Hippodrome/ LU-AXA à Ris-Orangis et Bondoufle, du Genopole à Evry-Courcouronnes, la ZI à Savigny le Temple, Gilles de Corbeil à Corbeil-Essonnes, Paris-Villaroche à Réau;36;24;24;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/56c5951f5b68ab766c185c742146a545
Grand Paris Sud;20005922800011.0;19805;conseil;2024-02-06;2024;7;DEL_2024_028;EPIC Centre de formation et de professionnalisation Grand Paris Sud - remplacement d'un représentant au sein du conseil d'administration;83;68;68;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/ec02c30e2f45d86347e6ba3fe7ef1455
Grand Paris Sud;20005922800011.0;19754;conseil;2024-02-06;2024;13;DEL_2024_034;Tarifs Printemps des Arènes;83;70;70;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/2ab57ffa5e35aab94fd542b338dc4f30
Grand Paris Sud;20005922800011.0;19609;conseil;2024-02-06;2024;14;DEL_2024_035;Attribution d'un fonds de concours en investissement à la commune d'Etiolles;83;70;70;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a9e0130b08f6eeacc076003040caa2fe
Grand Paris Sud;20005922800011.0;19620;conseil;2024-02-06;2024;15;DEL_2024_036;Attribution d'un fonds de concours en investissement à la commune de Tigery;83;70;70;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/3b7147d926b1cb350a48bdd87b31fce9
Grand Paris Sud;20005922800011.0;19801;conseil;2024-02-06;2024;19;DEL_2024_040;Salons des étudiants 2024 - convention de partenariat à conclure avec l'Étudiant.;83;70;70;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/d31232d15fe8b8637940eb0443eccd66
Grand Paris Sud;20005922800011.0;19889;bureau;2024-03-05;2024;2;DEL_2024_050;Garantie d'emprunt accordée à la SA d'HLM Plurial Novilia pour l'emprunt souscrit auprès de la Caisse des Dépôts et Consignations en vue de la Résidentialisation de 47 logements sociaux situés sur plusieurs adresses à Corbeil-Essonnes.;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/c3be532a2a960d378578acae6eef74ff
Grand Paris Sud;20005922800011.0;19683;bureau;2024-03-05;2024;3;DEL_2024_051;Garantie d'emprunt accordée à la SA d'HLM Plurial Novilia pour l'emprunt souscrit auprès de la Caisse des Dépôts et Consignations en vue de la réhabilitation de 47 logements situés sur plusieurs adresses à Corbeil-Essonnes.;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/45057c94ef805291118a9b177450012a
Grand Paris Sud;20005922800011.0;19892;bureau;2024-03-05;2024;6;DEL_2024_054;Garantie d'emprunt accordée à la SA d'HLM Vilogia pour l'emprunt souscrit auprès de la Caisse des Dépôts et Consignations en vue de la réhabilitation lourde/ restructuration de 94 logements sociaux situés 2 à 6 allée des Haiettes à Savigny-Le-Temple.Délibération modificative.;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/c59f8d4495afe0961badd02f6b83629b
Grand Paris Sud;20005922800011.0;19762;bureau;2024-03-05;2024;10;DEL_2024_058;Réseau des médiathèques de Grand Paris Sud - Convention d'objectifs et de financement à conclure avec la Caisse d'Allocations Familiales de Seine-et-Marne;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/535af0a4ca2422ecef22b6471816e899
Grand Paris Sud;20005922800011.0;20017;bureau;2024-03-05;2024;12;DEL_2024_060;NPNRU Pyramides/Bois sauvage à Evry-Courcouronnes - secteur Desaix - Convention d'autorisation de travaux à conclure avec les copropriétaires de la parcelle AS 88;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8d03a4c49f1635e10aa3d08523e187b5
Grand Paris Sud;20005922800011.0;20061;bureau;2024-03-05;2024;18;DEL_2024_066;Evacuation et traitement des déchets rue Emile ZOLA à Corbeil-Essonnes - Protocole d'accord à conclure avec la commune de Corbeil-Essonnes;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f6f1a853433f9aa7219ac19cef7283c8
Grand Paris Sud;20005922800011.0;19971;conseil;2024-03-26;2024;2;DEL_2024_071;Communication des travaux du bureau communautaire du 5 mars 2024;83;61;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/6b325f412c1f5a8fc6a48a51967cd3f5
Grand Paris Sud;20005922800011.0;19920;conseil;2024-03-26;2024;5;DEL_2024_074;Adhésion au réseau seine-et-marnais des collectivités engagées en santé et désignation du référent élu de la communauté d'agglomération;83;62;62;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/37b990a466ce6eadfd2610fb242bfb27
